,District_Key_1,District_Key_2
0,AP_Anantapur,AP_Chittoor
1,AP_Anantapur,AP_Kurnool
2,AP_Anantapur,AP_Y.S.R. Kadapa
3,AP_Anantapur,KA_Ballari
4,AP_Anantapur,KA_Chikkaballapura
5,AP_Anantapur,KA_Chitradurga
6,AP_Anantapur,KA_Tumakuru
7,AP_Chittoor,AP_Anantapur
8,AP_Chittoor,AP_S.P.S. Nellore
9,AP_Chittoor,AP_Y.S.R. Kadapa
10,AP_Chittoor,KA_Chikkaballapura
11,AP_Chittoor,KA_Kolar
12,AP_Chittoor,TN_Krishnagiri
13,AP_Chittoor,TN_Thiruvallur
14,AP_Chittoor,TN_Vellore
15,AP_East Godavari,AP_Visakhapatnam
16,AP_East Godavari,AP_West Godavari
17,AP_East Godavari,CT_Sukma
18,AP_East Godavari,OR_Malkangiri
19,AP_Guntur,AP_Krishna
20,AP_Guntur,AP_Prakasam
21,AP_Krishna,AP_Guntur
22,AP_Krishna,AP_West Godavari
23,AP_Kurnool,AP_Anantapur
24,AP_Kurnool,AP_Prakasam
25,AP_Kurnool,AP_Y.S.R. Kadapa
26,AP_Kurnool,KA_Ballari
27,AP_Kurnool,KA_Raichur
28,AP_Prakasam,AP_Guntur
29,AP_Prakasam,AP_Kurnool
30,AP_Prakasam,AP_S.P.S. Nellore
31,AP_Prakasam,AP_Y.S.R. Kadapa
32,AP_S.P.S. Nellore,AP_Chittoor
33,AP_S.P.S. Nellore,AP_Prakasam
34,AP_S.P.S. Nellore,AP_Y.S.R. Kadapa
35,AP_S.P.S. Nellore,TN_Thiruvallur
36,AP_Srikakulam,AP_Vizianagaram
37,AP_Srikakulam,OR_Gajapati
38,AP_Srikakulam,OR_Ganjam
39,AP_Srikakulam,OR_Rayagada
40,AP_Visakhapatnam,AP_East Godavari
41,AP_Visakhapatnam,AP_Vizianagaram
42,AP_Visakhapatnam,OR_Koraput
43,AP_Visakhapatnam,OR_Malkangiri
44,AP_Vizianagaram,AP_Srikakulam
45,AP_Vizianagaram,AP_Visakhapatnam
46,AP_Vizianagaram,OR_Koraput
47,AP_Vizianagaram,OR_Rayagada
48,AP_West Godavari,AP_East Godavari
49,AP_West Godavari,AP_Krishna
50,AP_Y.S.R. Kadapa,AP_Anantapur
51,AP_Y.S.R. Kadapa,AP_Chittoor
52,AP_Y.S.R. Kadapa,AP_Kurnool
53,AP_Y.S.R. Kadapa,AP_Prakasam
54,AP_Y.S.R. Kadapa,AP_S.P.S. Nellore
55,AR_Anjaw,AR_Changlang
56,AR_Anjaw,AR_Lohit
57,AR_Changlang,AR_Anjaw
58,AR_Changlang,AR_Lohit
59,AR_Changlang,AR_Namsai
60,AR_Changlang,AR_Tirap
61,AR_East Kameng,AR_Kurung Kumey
62,AR_East Kameng,AR_Pakke Kessang
63,AR_East Kameng,AR_Papum Pare
64,AR_East Kameng,AR_Tawang
65,AR_East Kameng,AR_West Kameng
66,AR_East Siang,AR_Lower Dibang Valley
67,AR_East Siang,AR_Lower Siang
68,AR_East Siang,AR_Siang
69,AR_East Siang,AR_Upper Siang
70,AR_Kamle,AR_Kra Daadi
71,AR_Kamle,AR_Lower Siang
72,AR_Kamle,AR_Lower Subansiri
73,AR_Kamle,AR_Papum Pare
74,AR_Kamle,AR_Upper Subansiri
75,AR_Kra Daadi,AR_Kamle
76,AR_Kra Daadi,AR_Kurung Kumey
77,AR_Kra Daadi,AR_Lower Subansiri
78,AR_Kra Daadi,AR_Papum Pare
79,AR_Kra Daadi,AR_Upper Subansiri
80,AR_Kurung Kumey,AR_East Kameng
81,AR_Kurung Kumey,AR_Kra Daadi
82,AR_Kurung Kumey,AR_Papum Pare
83,AR_Kurung Kumey,AR_Upper Subansiri
84,AR_Lepa Rada,AR_Lower Siang
85,AR_Lepa Rada,AR_Upper Subansiri
86,AR_Lepa Rada,AR_West Siang
87,AR_Lohit,AR_Anjaw
88,AR_Lohit,AR_Changlang
89,AR_Lohit,AR_Lower Dibang Valley
90,AR_Lohit,AR_Namsai
91,AR_Longding,AR_Tirap
92,AR_Longding,AS_Dibrugarh
93,AR_Longding,NL_Mon
94,AR_Lower Dibang Valley,AR_East Siang
95,AR_Lower Dibang Valley,AR_Lohit
96,AR_Lower Dibang Valley,AR_Upper Dibang Valley
97,AR_Lower Dibang Valley,AR_Upper Siang
98,AR_Lower Siang,AR_East Siang
99,AR_Lower Siang,AR_Kamle
100,AR_Lower Siang,AR_Lepa Rada
101,AR_Lower Siang,AR_Siang
102,AR_Lower Siang,AR_Upper Subansiri
103,AR_Lower Siang,AR_West Siang
104,AR_Lower Subansiri,AR_Kamle
105,AR_Lower Subansiri,AR_Kra Daadi
106,AR_Lower Subansiri,AR_Papum Pare
107,AR_Namsai,AR_Changlang
108,AR_Namsai,AR_Lohit
109,AR_Pakke Kessang,AR_East Kameng
110,AR_Pakke Kessang,AR_Papum Pare
111,AR_Pakke Kessang,AR_West Kameng
112,AR_Papum Pare,AR_East Kameng
113,AR_Papum Pare,AR_Kamle
114,AR_Papum Pare,AR_Kra Daadi
115,AR_Papum Pare,AR_Kurung Kumey
116,AR_Papum Pare,AR_Lower Subansiri
117,AR_Papum Pare,AR_Pakke Kessang
118,AR_Shi Yomi,AR_Siang
119,AR_Shi Yomi,AR_Upper Siang
120,AR_Shi Yomi,AR_Upper Subansiri
121,AR_Shi Yomi,AR_West Siang
122,AR_Siang,AR_East Siang
123,AR_Siang,AR_Lower Siang
124,AR_Siang,AR_Shi Yomi
125,AR_Siang,AR_Upper Siang
126,AR_Siang,AR_West Siang
127,AR_Tawang,AR_East Kameng
128,AR_Tawang,AR_West Kameng
129,AR_Tirap,AR_Changlang
130,AR_Tirap,AR_Longding
131,AR_Tirap,AS_Dibrugarh
132,AR_Upper Dibang Valley,AR_Lower Dibang Valley
133,AR_Upper Dibang Valley,AR_Upper Siang
134,AR_Upper Siang,AR_East Siang
135,AR_Upper Siang,AR_Lower Dibang Valley
136,AR_Upper Siang,AR_Shi Yomi
137,AR_Upper Siang,AR_Siang
138,AR_Upper Siang,AR_Upper Dibang Valley
139,AR_Upper Subansiri,AR_Kamle
140,AR_Upper Subansiri,AR_Kra Daadi
141,AR_Upper Subansiri,AR_Kurung Kumey
142,AR_Upper Subansiri,AR_Lepa Rada
143,AR_Upper Subansiri,AR_Lower Siang
144,AR_Upper Subansiri,AR_Shi Yomi
145,AR_Upper Subansiri,AR_West Siang
146,AR_West Kameng,AR_East Kameng
147,AR_West Kameng,AR_Pakke Kessang
148,AR_West Kameng,AR_Tawang
149,AR_West Kameng,AS_Udalguri
150,AR_West Siang,AR_Lepa Rada
151,AR_West Siang,AR_Lower Siang
152,AR_West Siang,AR_Shi Yomi
153,AR_West Siang,AR_Siang
154,AR_West Siang,AR_Upper Subansiri
155,AS_Dibrugarh,AR_Longding
156,AS_Dibrugarh,AR_Tirap
157,AS_Udalguri,AR_West Kameng
158,BR_Araria,BR_Kishanganj
159,BR_Araria,BR_Madhepura
160,BR_Araria,BR_Purnia
161,BR_Araria,BR_Supaul
162,BR_Arwal,BR_Bhojpur
163,BR_Arwal,BR_Gaya
164,BR_Arwal,BR_Jehanabad
165,BR_Arwal,BR_Patna
166,BR_Arwal,BR_Rohtas
167,BR_Arwal,MH_Aurangabad
168,BR_Banka,BR_Bhagalpur
169,BR_Banka,BR_Jamui
170,BR_Banka,BR_Munger
171,BR_Banka,JH_Deoghar
172,BR_Banka,JH_Dumka
173,BR_Banka,JH_Godda
174,BR_Begusarai,BR_Khagaria
175,BR_Begusarai,BR_Lakhisarai
176,BR_Begusarai,BR_Munger
177,BR_Begusarai,BR_Patna
178,BR_Begusarai,BR_Samastipur
179,BR_Bhagalpur,BR_Banka
180,BR_Bhagalpur,BR_Katihar
181,BR_Bhagalpur,BR_Khagaria
182,BR_Bhagalpur,BR_Madhepura
183,BR_Bhagalpur,BR_Munger
184,BR_Bhagalpur,BR_Purnia
185,BR_Bhagalpur,JH_Godda
186,BR_Bhagalpur,JH_Sahibganj
187,BR_Bhojpur,BR_Arwal
188,BR_Bhojpur,BR_Buxar
189,BR_Bhojpur,BR_Patna
190,BR_Bhojpur,BR_Rohtas
191,BR_Bhojpur,BR_Saran
192,BR_Bhojpur,UP_Ballia
193,BR_Buxar,BR_Bhojpur
194,BR_Buxar,BR_Kaimur
195,BR_Buxar,BR_Rohtas
196,BR_Buxar,UP_Ballia
197,BR_Buxar,UP_Ghazipur
198,BR_Darbhanga,BR_Madhubani
199,BR_Darbhanga,BR_Muzaffarpur
200,BR_Darbhanga,BR_Saharsa
201,BR_Darbhanga,BR_Samastipur
202,BR_Darbhanga,BR_Sitamarhi
203,BR_East Champaran,BR_Gopalganj
204,BR_East Champaran,BR_Muzaffarpur
205,BR_East Champaran,BR_Sheohar
206,BR_East Champaran,BR_Sitamarhi
207,BR_East Champaran,BR_West Champaran
208,BR_Gaya,BR_Arwal
209,BR_Gaya,BR_Jehanabad
210,BR_Gaya,BR_Nalanda
211,BR_Gaya,BR_Nawada
212,BR_Gaya,JH_Chatra
213,BR_Gaya,JH_Hazaribagh
214,BR_Gaya,JH_Koderma
215,BR_Gaya,JH_Palamu
216,BR_Gaya,MH_Aurangabad
217,BR_Gopalganj,BR_East Champaran
218,BR_Gopalganj,BR_Muzaffarpur
219,BR_Gopalganj,BR_Saran
220,BR_Gopalganj,BR_Siwan
221,BR_Gopalganj,BR_West Champaran
222,BR_Gopalganj,UP_Deoria
223,BR_Gopalganj,UP_Kushinagar
224,BR_Jamui,BR_Banka
225,BR_Jamui,BR_Lakhisarai
226,BR_Jamui,BR_Munger
227,BR_Jamui,BR_Nawada
228,BR_Jamui,BR_Sheikhpura
229,BR_Jamui,JH_Deoghar
230,BR_Jamui,JH_Giridih
231,BR_Jehanabad,BR_Arwal
232,BR_Jehanabad,BR_Gaya
233,BR_Jehanabad,BR_Nalanda
234,BR_Jehanabad,BR_Patna
235,BR_Kaimur,BR_Buxar
236,BR_Kaimur,BR_Rohtas
237,BR_Kaimur,UP_Chandauli
238,BR_Kaimur,UP_Ghazipur
239,BR_Kaimur,UP_Sonbhadra
240,BR_Katihar,BR_Bhagalpur
241,BR_Katihar,BR_Purnia
242,BR_Katihar,JH_Sahibganj
243,BR_Katihar,WB_Malda
244,BR_Katihar,WB_Uttar Dinajpur
245,BR_Khagaria,BR_Begusarai
246,BR_Khagaria,BR_Bhagalpur
247,BR_Khagaria,BR_Madhepura
248,BR_Khagaria,BR_Munger
249,BR_Khagaria,BR_Saharsa
250,BR_Khagaria,BR_Samastipur
251,BR_Kishanganj,BR_Araria
252,BR_Kishanganj,BR_Purnia
253,BR_Kishanganj,WB_Darjeeling
254,BR_Kishanganj,WB_Uttar Dinajpur
255,BR_Lakhisarai,BR_Begusarai
256,BR_Lakhisarai,BR_Jamui
257,BR_Lakhisarai,BR_Munger
258,BR_Lakhisarai,BR_Nalanda
259,BR_Lakhisarai,BR_Patna
260,BR_Lakhisarai,BR_Sheikhpura
261,BR_Madhepura,BR_Araria
262,BR_Madhepura,BR_Bhagalpur
263,BR_Madhepura,BR_Khagaria
264,BR_Madhepura,BR_Purnia
265,BR_Madhepura,BR_Saharsa
266,BR_Madhepura,BR_Supaul
267,BR_Madhubani,BR_Darbhanga
268,BR_Madhubani,BR_Saharsa
269,BR_Madhubani,BR_Sitamarhi
270,BR_Madhubani,BR_Supaul
271,BR_Munger,BR_Banka
272,BR_Munger,BR_Begusarai
273,BR_Munger,BR_Bhagalpur
274,BR_Munger,BR_Jamui
275,BR_Munger,BR_Khagaria
276,BR_Munger,BR_Lakhisarai
277,BR_Muzaffarpur,BR_Darbhanga
278,BR_Muzaffarpur,BR_East Champaran
279,BR_Muzaffarpur,BR_Gopalganj
280,BR_Muzaffarpur,BR_Samastipur
281,BR_Muzaffarpur,BR_Saran
282,BR_Muzaffarpur,BR_Sheohar
283,BR_Muzaffarpur,BR_Sitamarhi
284,BR_Muzaffarpur,BR_Vaishali
285,BR_Nalanda,BR_Gaya
286,BR_Nalanda,BR_Jehanabad
287,BR_Nalanda,BR_Lakhisarai
288,BR_Nalanda,BR_Nawada
289,BR_Nalanda,BR_Patna
290,BR_Nalanda,BR_Sheikhpura
291,BR_Nawada,BR_Gaya
292,BR_Nawada,BR_Jamui
293,BR_Nawada,BR_Nalanda
294,BR_Nawada,BR_Sheikhpura
295,BR_Nawada,JH_Giridih
296,BR_Nawada,JH_Koderma
297,BR_Patna,BR_Arwal
298,BR_Patna,BR_Begusarai
299,BR_Patna,BR_Bhojpur
300,BR_Patna,BR_Jehanabad
301,BR_Patna,BR_Lakhisarai
302,BR_Patna,BR_Nalanda
303,BR_Patna,BR_Samastipur
304,BR_Patna,BR_Saran
305,BR_Patna,BR_Vaishali
306,BR_Purnia,BR_Araria
307,BR_Purnia,BR_Bhagalpur
308,BR_Purnia,BR_Katihar
309,BR_Purnia,BR_Kishanganj
310,BR_Purnia,BR_Madhepura
311,BR_Purnia,WB_Uttar Dinajpur
312,BR_Rohtas,BR_Arwal
313,BR_Rohtas,BR_Bhojpur
314,BR_Rohtas,BR_Buxar
315,BR_Rohtas,BR_Kaimur
316,BR_Rohtas,JH_Garhwa
317,BR_Rohtas,JH_Palamu
318,BR_Rohtas,MH_Aurangabad
319,BR_Rohtas,UP_Sonbhadra
320,BR_Saharsa,BR_Darbhanga
321,BR_Saharsa,BR_Khagaria
322,BR_Saharsa,BR_Madhepura
323,BR_Saharsa,BR_Madhubani
324,BR_Saharsa,BR_Samastipur
325,BR_Saharsa,BR_Supaul
326,BR_Samastipur,BR_Begusarai
327,BR_Samastipur,BR_Darbhanga
328,BR_Samastipur,BR_Khagaria
329,BR_Samastipur,BR_Muzaffarpur
330,BR_Samastipur,BR_Patna
331,BR_Samastipur,BR_Saharsa
332,BR_Samastipur,BR_Vaishali
333,BR_Saran,BR_Bhojpur
334,BR_Saran,BR_Gopalganj
335,BR_Saran,BR_Muzaffarpur
336,BR_Saran,BR_Patna
337,BR_Saran,BR_Siwan
338,BR_Saran,BR_Vaishali
339,BR_Saran,UP_Ballia
340,BR_Sheikhpura,BR_Jamui
341,BR_Sheikhpura,BR_Lakhisarai
342,BR_Sheikhpura,BR_Nalanda
343,BR_Sheikhpura,BR_Nawada
344,BR_Sheohar,BR_East Champaran
345,BR_Sheohar,BR_Muzaffarpur
346,BR_Sheohar,BR_Sitamarhi
347,BR_Sitamarhi,BR_Darbhanga
348,BR_Sitamarhi,BR_East Champaran
349,BR_Sitamarhi,BR_Madhubani
350,BR_Sitamarhi,BR_Muzaffarpur
351,BR_Sitamarhi,BR_Sheohar
352,BR_Siwan,BR_Gopalganj
353,BR_Siwan,BR_Saran
354,BR_Siwan,UP_Ballia
355,BR_Siwan,UP_Deoria
356,BR_Supaul,BR_Araria
357,BR_Supaul,BR_Madhepura
358,BR_Supaul,BR_Madhubani
359,BR_Supaul,BR_Saharsa
360,BR_Vaishali,BR_Muzaffarpur
361,BR_Vaishali,BR_Patna
362,BR_Vaishali,BR_Samastipur
363,BR_Vaishali,BR_Saran
364,BR_West Champaran,BR_East Champaran
365,BR_West Champaran,BR_Gopalganj
366,BR_West Champaran,UP_Kushinagar
367,BR_West Champaran,UP_Maharajganj
368,CH_Chandigarh,HR_Panchkula
369,CH_Chandigarh,PB_S.A.S. Nagar
370,CT_Balod,CT_Dhamtari
371,CT_Balod,CT_Durg
372,CT_Balod,CT_Rajnandgaon
373,CT_Balod,CT_Uttar Bastar Kanker
374,CT_Baloda Bazar,CT_Bametara
375,CT_Baloda Bazar,CT_Janjgir Champa
376,CT_Baloda Bazar,CT_Mahasamund
377,CT_Baloda Bazar,CT_Mungeli
378,CT_Baloda Bazar,CT_Raigarh
379,CT_Baloda Bazar,CT_Raipur
380,CT_Baloda Bazar,HP_Bilaspur
381,CT_Bametara,CT_Baloda Bazar
382,CT_Bametara,CT_Durg
383,CT_Bametara,CT_Kabeerdham
384,CT_Bametara,CT_Mungeli
385,CT_Bametara,CT_Raipur
386,CT_Bametara,CT_Rajnandgaon
387,CT_Bastar,CT_Dakshin Bastar Dantewada
388,CT_Bastar,CT_Kondagaon
389,CT_Bastar,CT_Sukma
390,CT_Bastar,OR_Koraput
391,CT_Bastar,OR_Malkangiri
392,CT_Bastar,OR_Nabarangapur
393,CT_Bijapur,CT_Dakshin Bastar Dantewada
394,CT_Bijapur,CT_Narayanpur
395,CT_Bijapur,CT_Sukma
396,CT_Bijapur,MH_Gadchiroli
397,CT_Dakshin Bastar Dantewada,CT_Bastar
398,CT_Dakshin Bastar Dantewada,CT_Bijapur
399,CT_Dakshin Bastar Dantewada,CT_Kondagaon
400,CT_Dakshin Bastar Dantewada,CT_Narayanpur
401,CT_Dakshin Bastar Dantewada,CT_Sukma
402,CT_Dhamtari,CT_Balod
403,CT_Dhamtari,CT_Durg
404,CT_Dhamtari,CT_Gariaband
405,CT_Dhamtari,CT_Kondagaon
406,CT_Dhamtari,CT_Raipur
407,CT_Dhamtari,CT_Uttar Bastar Kanker
408,CT_Dhamtari,OR_Nabarangapur
409,CT_Durg,CT_Balod
410,CT_Durg,CT_Bametara
411,CT_Durg,CT_Dhamtari
412,CT_Durg,CT_Raipur
413,CT_Durg,CT_Rajnandgaon
414,CT_Gariaband,CT_Dhamtari
415,CT_Gariaband,CT_Mahasamund
416,CT_Gariaband,CT_Raipur
417,CT_Gariaband,OR_Kalahandi
418,CT_Gariaband,OR_Nabarangapur
419,CT_Gariaband,OR_Nuapada
420,CT_Janjgir Champa,CT_Baloda Bazar
421,CT_Janjgir Champa,CT_Korba
422,CT_Janjgir Champa,CT_Raigarh
423,CT_Janjgir Champa,HP_Bilaspur
424,CT_Jashpur,CT_Raigarh
425,CT_Jashpur,CT_Surguja
426,CT_Jashpur,JH_Gumla
427,CT_Jashpur,JH_Simdega
428,CT_Jashpur,OR_Sundargarh
429,CT_Jashpur,UP_Balrampur
430,CT_Kabeerdham,CT_Bametara
431,CT_Kabeerdham,CT_Mungeli
432,CT_Kabeerdham,CT_Rajnandgaon
433,CT_Kabeerdham,MP_Balaghat
434,CT_Kabeerdham,MP_Dindori
435,CT_Kabeerdham,MP_Mandla
436,CT_Kondagaon,CT_Bastar
437,CT_Kondagaon,CT_Dakshin Bastar Dantewada
438,CT_Kondagaon,CT_Dhamtari
439,CT_Kondagaon,CT_Narayanpur
440,CT_Kondagaon,CT_Uttar Bastar Kanker
441,CT_Kondagaon,OR_Nabarangapur
442,CT_Korba,CT_Janjgir Champa
443,CT_Korba,CT_Koriya
444,CT_Korba,CT_Raigarh
445,CT_Korba,CT_Surajpur
446,CT_Korba,CT_Surguja
447,CT_Korba,HP_Bilaspur
448,CT_Koriya,CT_Korba
449,CT_Koriya,CT_Surajpur
450,CT_Koriya,HP_Bilaspur
451,CT_Koriya,MP_Anuppur
452,CT_Koriya,MP_Shahdol
453,CT_Koriya,MP_Sidhi
454,CT_Koriya,MP_Singrauli
455,CT_Mahasamund,CT_Baloda Bazar
456,CT_Mahasamund,CT_Gariaband
457,CT_Mahasamund,CT_Raigarh
458,CT_Mahasamund,CT_Raipur
459,CT_Mahasamund,OR_Bargarh
460,CT_Mahasamund,OR_Nuapada
461,CT_Mungeli,CT_Baloda Bazar
462,CT_Mungeli,CT_Bametara
463,CT_Mungeli,CT_Kabeerdham
464,CT_Mungeli,HP_Bilaspur
465,CT_Mungeli,MP_Anuppur
466,CT_Mungeli,MP_Dindori
467,CT_Narayanpur,CT_Bijapur
468,CT_Narayanpur,CT_Dakshin Bastar Dantewada
469,CT_Narayanpur,CT_Kondagaon
470,CT_Narayanpur,CT_Uttar Bastar Kanker
471,CT_Narayanpur,MH_Gadchiroli
472,CT_Raigarh,CT_Baloda Bazar
473,CT_Raigarh,CT_Janjgir Champa
474,CT_Raigarh,CT_Jashpur
475,CT_Raigarh,CT_Korba
476,CT_Raigarh,CT_Mahasamund
477,CT_Raigarh,CT_Surguja
478,CT_Raigarh,OR_Bargarh
479,CT_Raigarh,OR_Jharsuguda
480,CT_Raigarh,OR_Sundargarh
481,CT_Raipur,CT_Baloda Bazar
482,CT_Raipur,CT_Bametara
483,CT_Raipur,CT_Dhamtari
484,CT_Raipur,CT_Durg
485,CT_Raipur,CT_Gariaband
486,CT_Raipur,CT_Mahasamund
487,CT_Rajnandgaon,CT_Balod
488,CT_Rajnandgaon,CT_Bametara
489,CT_Rajnandgaon,CT_Durg
490,CT_Rajnandgaon,CT_Kabeerdham
491,CT_Rajnandgaon,CT_Uttar Bastar Kanker
492,CT_Rajnandgaon,MH_Gadchiroli
493,CT_Rajnandgaon,MH_Gondia
494,CT_Rajnandgaon,MP_Balaghat
495,CT_Sukma,AP_East Godavari
496,CT_Sukma,CT_Bastar
497,CT_Sukma,CT_Bijapur
498,CT_Sukma,CT_Dakshin Bastar Dantewada
499,CT_Sukma,OR_Malkangiri
500,CT_Surajpur,CT_Korba
501,CT_Surajpur,CT_Koriya
502,CT_Surajpur,CT_Surguja
503,CT_Surajpur,MP_Singrauli
504,CT_Surajpur,UP_Balrampur
505,CT_Surguja,CT_Jashpur
506,CT_Surguja,CT_Korba
507,CT_Surguja,CT_Raigarh
508,CT_Surguja,CT_Surajpur
509,CT_Surguja,UP_Balrampur
510,CT_Uttar Bastar Kanker,CT_Balod
511,CT_Uttar Bastar Kanker,CT_Dhamtari
512,CT_Uttar Bastar Kanker,CT_Kondagaon
513,CT_Uttar Bastar Kanker,CT_Narayanpur
514,CT_Uttar Bastar Kanker,CT_Rajnandgaon
515,CT_Uttar Bastar Kanker,MH_Gadchiroli
516,DL_Delhi,HR_Faridabad
517,DL_Delhi,HR_Gurugram
518,DL_Delhi,HR_Jhajjar
519,DL_Delhi,HR_Sonipat
520,DL_Delhi,UP_Baghpat
521,DL_Delhi,UP_Gautam Buddha Nagar
522,DL_Delhi,UP_Ghaziabad
523,DN_Dadra and Nagar Haveli,GJ_Valsad
524,DN_Dadra and Nagar Haveli,MH_Palghar
525,DN_Daman,GJ_Valsad
526,DN_Diu,GJ_Gir Somnath
527,GJ_Ahmedabad,GJ_Anand
528,GJ_Ahmedabad,GJ_Bhavnagar
529,GJ_Ahmedabad,GJ_Botad
530,GJ_Ahmedabad,GJ_Gandhinagar
531,GJ_Ahmedabad,GJ_Kheda
532,GJ_Ahmedabad,GJ_Mehsana
533,GJ_Ahmedabad,GJ_Surendranagar
534,GJ_Amreli,GJ_Bhavnagar
535,GJ_Amreli,GJ_Botad
536,GJ_Amreli,GJ_Gir Somnath
