,District_Key_1,District_Key_2
537,GJ_Amreli,GJ_Junagadh
538,GJ_Amreli,GJ_Rajkot
539,GJ_Anand,GJ_Ahmedabad
540,GJ_Anand,GJ_Bharuch
541,GJ_Anand,GJ_Kheda
542,GJ_Anand,GJ_Vadodara
543,GJ_Aravalli,GJ_Gandhinagar
544,GJ_Aravalli,GJ_Kheda
545,GJ_Aravalli,GJ_Mahisagar
546,GJ_Aravalli,GJ_Sabarkantha
547,GJ_Aravalli,RJ_Dungarpur
548,GJ_Aravalli,RJ_Udaipur
549,GJ_Banaskantha,GJ_Kutch
550,GJ_Banaskantha,GJ_Mehsana
551,GJ_Banaskantha,GJ_Patan
552,GJ_Banaskantha,GJ_Sabarkantha
553,GJ_Banaskantha,RJ_Jalore
554,GJ_Banaskantha,RJ_Sirohi
555,GJ_Bharuch,GJ_Anand
556,GJ_Bharuch,GJ_Narmada
557,GJ_Bharuch,GJ_Surat
558,GJ_Bharuch,GJ_Vadodara
559,GJ_Bhavnagar,GJ_Ahmedabad
560,GJ_Bhavnagar,GJ_Amreli
561,GJ_Bhavnagar,GJ_Botad
562,GJ_Botad,GJ_Ahmedabad
563,GJ_Botad,GJ_Amreli
564,GJ_Botad,GJ_Bhavnagar
565,GJ_Botad,GJ_Rajkot
566,GJ_Botad,GJ_Surendranagar
567,GJ_Chhota Udaipur,GJ_Dahod
568,GJ_Chhota Udaipur,GJ_Narmada
569,GJ_Chhota Udaipur,GJ_Panchmahal
570,GJ_Chhota Udaipur,GJ_Vadodara
571,GJ_Chhota Udaipur,MH_Nandurbar
572,GJ_Chhota Udaipur,MP_Alirajpur
573,GJ_Dahod,GJ_Chhota Udaipur
574,GJ_Dahod,GJ_Mahisagar
575,GJ_Dahod,GJ_Panchmahal
576,GJ_Dahod,MP_Alirajpur
577,GJ_Dahod,MP_Jhabua
578,GJ_Dahod,RJ_Banswara
579,GJ_Dang,GJ_Navsari
580,GJ_Dang,GJ_Tapi
581,GJ_Dang,MH_Dhule
582,GJ_Dang,MH_Nashik
583,GJ_Devbhumi Dwarka,GJ_Jamnagar
584,GJ_Devbhumi Dwarka,GJ_Porbandar
585,GJ_Gandhinagar,GJ_Ahmedabad
586,GJ_Gandhinagar,GJ_Aravalli
587,GJ_Gandhinagar,GJ_Kheda
588,GJ_Gandhinagar,GJ_Mehsana
589,GJ_Gandhinagar,GJ_Sabarkantha
590,GJ_Gir Somnath,DN_Diu
591,GJ_Gir Somnath,GJ_Amreli
592,GJ_Gir Somnath,GJ_Junagadh
593,GJ_Jamnagar,GJ_Devbhumi Dwarka
594,GJ_Jamnagar,GJ_Morbi
595,GJ_Jamnagar,GJ_Porbandar
596,GJ_Jamnagar,GJ_Rajkot
597,GJ_Junagadh,GJ_Amreli
598,GJ_Junagadh,GJ_Gir Somnath
599,GJ_Junagadh,GJ_Porbandar
600,GJ_Junagadh,GJ_Rajkot
601,GJ_Kheda,GJ_Ahmedabad
602,GJ_Kheda,GJ_Anand
603,GJ_Kheda,GJ_Aravalli
604,GJ_Kheda,GJ_Gandhinagar
605,GJ_Kheda,GJ_Mahisagar
606,GJ_Kheda,GJ_Panchmahal
607,GJ_Kheda,GJ_Vadodara
608,GJ_Kutch,GJ_Banaskantha
609,GJ_Kutch,GJ_Morbi
610,GJ_Kutch,GJ_Patan
611,GJ_Kutch,GJ_Surendranagar
612,GJ_Kutch,RJ_Barmer
613,GJ_Kutch,RJ_Jalore
614,GJ_Mahisagar,GJ_Aravalli
615,GJ_Mahisagar,GJ_Dahod
616,GJ_Mahisagar,GJ_Kheda
617,GJ_Mahisagar,GJ_Panchmahal
618,GJ_Mahisagar,RJ_Banswara
619,GJ_Mahisagar,RJ_Dungarpur
620,GJ_Mehsana,GJ_Ahmedabad
621,GJ_Mehsana,GJ_Banaskantha
622,GJ_Mehsana,GJ_Gandhinagar
623,GJ_Mehsana,GJ_Patan
624,GJ_Mehsana,GJ_Sabarkantha
625,GJ_Mehsana,GJ_Surendranagar
626,GJ_Morbi,GJ_Jamnagar
627,GJ_Morbi,GJ_Kutch
628,GJ_Morbi,GJ_Rajkot
629,GJ_Morbi,GJ_Surendranagar
630,GJ_Narmada,GJ_Bharuch
631,GJ_Narmada,GJ_Chhota Udaipur
632,GJ_Narmada,GJ_Surat
633,GJ_Narmada,GJ_Tapi
634,GJ_Narmada,GJ_Vadodara
635,GJ_Narmada,MH_Nandurbar
636,GJ_Navsari,GJ_Dang
637,GJ_Navsari,GJ_Surat
638,GJ_Navsari,GJ_Tapi
639,GJ_Navsari,GJ_Valsad
640,GJ_Navsari,MH_Nashik
641,GJ_Panchmahal,GJ_Chhota Udaipur
642,GJ_Panchmahal,GJ_Dahod
643,GJ_Panchmahal,GJ_Kheda
644,GJ_Panchmahal,GJ_Mahisagar
645,GJ_Panchmahal,GJ_Vadodara
646,GJ_Patan,GJ_Banaskantha
647,GJ_Patan,GJ_Kutch
648,GJ_Patan,GJ_Mehsana
649,GJ_Patan,GJ_Surendranagar
650,GJ_Porbandar,GJ_Devbhumi Dwarka
651,GJ_Porbandar,GJ_Jamnagar
652,GJ_Porbandar,GJ_Junagadh
653,GJ_Porbandar,GJ_Rajkot
654,GJ_Rajkot,GJ_Amreli
655,GJ_Rajkot,GJ_Botad
656,GJ_Rajkot,GJ_Jamnagar
657,GJ_Rajkot,GJ_Junagadh
658,GJ_Rajkot,GJ_Morbi
659,GJ_Rajkot,GJ_Porbandar
660,GJ_Rajkot,GJ_Surendranagar
661,GJ_Sabarkantha,GJ_Aravalli
662,GJ_Sabarkantha,GJ_Banaskantha
663,GJ_Sabarkantha,GJ_Gandhinagar
664,GJ_Sabarkantha,GJ_Mehsana
665,GJ_Sabarkantha,RJ_Sirohi
666,GJ_Sabarkantha,RJ_Udaipur
667,GJ_Surat,GJ_Bharuch
668,GJ_Surat,GJ_Narmada
669,GJ_Surat,GJ_Navsari
670,GJ_Surat,GJ_Tapi
671,GJ_Surendranagar,GJ_Ahmedabad
672,GJ_Surendranagar,GJ_Botad
673,GJ_Surendranagar,GJ_Kutch
674,GJ_Surendranagar,GJ_Mehsana
675,GJ_Surendranagar,GJ_Morbi
676,GJ_Surendranagar,GJ_Patan
677,GJ_Surendranagar,GJ_Rajkot
678,GJ_Tapi,GJ_Dang
679,GJ_Tapi,GJ_Narmada
680,GJ_Tapi,GJ_Navsari
681,GJ_Tapi,GJ_Surat
682,GJ_Tapi,MH_Dhule
683,GJ_Tapi,MH_Nandurbar
684,GJ_Vadodara,GJ_Anand
685,GJ_Vadodara,GJ_Bharuch
686,GJ_Vadodara,GJ_Chhota Udaipur
687,GJ_Vadodara,GJ_Kheda
688,GJ_Vadodara,GJ_Narmada
689,GJ_Vadodara,GJ_Panchmahal
690,GJ_Valsad,DN_Dadra and Nagar Haveli
691,GJ_Valsad,DN_Daman
692,GJ_Valsad,GJ_Navsari
693,GJ_Valsad,MH_Nashik
694,GJ_Valsad,MH_Palghar
695,HP_Bilaspur,CT_Baloda Bazar
696,HP_Bilaspur,CT_Janjgir Champa
697,HP_Bilaspur,CT_Korba
698,HP_Bilaspur,CT_Koriya
699,HP_Bilaspur,CT_Mungeli
700,HP_Bilaspur,MP_Anuppur
701,HP_Chamba,HP_Kangra
702,HP_Chamba,HP_Lahaul and Spiti
703,HP_Chamba,JK_Doda
704,HP_Chamba,JK_Kathua
705,HP_Chamba,JK_Kishtwar
706,HP_Chamba,PB_Pathankot
707,HP_Kangra,HP_Chamba
708,HP_Kangra,HP_Kullu
709,HP_Kangra,HP_Lahaul and Spiti
710,HP_Kangra,HP_Mandi
711,HP_Kangra,HP_Una
712,HP_Kangra,PB_Gurdaspur
713,HP_Kangra,PB_Hoshiarpur
714,HP_Kangra,PB_Pathankot
715,HP_Kangra,UP_Hamirpur
716,HP_Kinnaur,HP_Kullu
717,HP_Kinnaur,HP_Lahaul and Spiti
718,HP_Kinnaur,HP_Shimla
719,HP_Kinnaur,UT_Uttarkashi
720,HP_Kullu,HP_Kangra
721,HP_Kullu,HP_Kinnaur
722,HP_Kullu,HP_Lahaul and Spiti
723,HP_Kullu,HP_Mandi
724,HP_Kullu,HP_Shimla
725,HP_Lahaul and Spiti,HP_Chamba
726,HP_Lahaul and Spiti,HP_Kangra
727,HP_Lahaul and Spiti,HP_Kinnaur
728,HP_Lahaul and Spiti,HP_Kullu
729,HP_Lahaul and Spiti,JK_Kishtwar
730,HP_Lahaul and Spiti,LA_Kargil
731,HP_Lahaul and Spiti,LA_Leh
732,HP_Mandi,HP_Bilaspur
733,HP_Mandi,HP_Kangra
734,HP_Mandi,HP_Kullu
735,HP_Mandi,HP_Shimla
736,HP_Mandi,HP_Solan
737,HP_Mandi,UP_Hamirpur
738,HP_Shimla,HP_Kinnaur
739,HP_Shimla,HP_Kullu
740,HP_Shimla,HP_Mandi
741,HP_Shimla,HP_Sirmaur
742,HP_Shimla,HP_Solan
743,HP_Shimla,UT_Dehradun
744,HP_Shimla,UT_Uttarkashi
745,HP_Sirmaur,HP_Shimla
746,HP_Sirmaur,HP_Solan
747,HP_Sirmaur,HR_Ambala
748,HP_Sirmaur,HR_Panchkula
749,HP_Sirmaur,HR_Yamunanagar
750,HP_Sirmaur,UP_Saharanpur
751,HP_Sirmaur,UT_Dehradun
752,HP_Solan,HP_Bilaspur
753,HP_Solan,HP_Mandi
754,HP_Solan,HP_Shimla
755,HP_Solan,HP_Sirmaur
756,HP_Solan,HR_Panchkula
757,HP_Solan,PB_Rupnagar
758,HP_Solan,PB_S.A.S. Nagar
759,HP_Una,HP_Bilaspur
760,HP_Una,HP_Kangra
761,HP_Una,PB_Hoshiarpur
762,HP_Una,PB_Rupnagar
763,HP_Una,UP_Hamirpur
764,HR_Ambala,HP_Sirmaur
765,HR_Ambala,HR_Kurukshetra
766,HR_Ambala,HR_Panchkula
767,HR_Ambala,HR_Yamunanagar
768,HR_Ambala,PB_Patiala
769,HR_Ambala,PB_S.A.S. Nagar
770,HR_Bhiwani,HR_Charkhi Dadri
771,HR_Bhiwani,HR_Hisar
772,HR_Bhiwani,HR_Mahendragarh
773,HR_Bhiwani,HR_Rohtak
774,HR_Bhiwani,RJ_Churu
775,HR_Bhiwani,RJ_Hanumangarh
776,HR_Bhiwani,RJ_Jhunjhunu
777,HR_Charkhi Dadri,HR_Bhiwani
778,HR_Charkhi Dadri,HR_Jhajjar
779,HR_Charkhi Dadri,HR_Mahendragarh
780,HR_Charkhi Dadri,HR_Rohtak
781,HR_Faridabad,HR_Gurugram
782,HR_Faridabad,HR_Palwal
783,HR_Faridabad,UP_Gautam Buddha Nagar
784,HR_Fatehabad,HR_Hisar
785,HR_Fatehabad,HR_Jind
786,HR_Fatehabad,HR_Sirsa
787,HR_Fatehabad,PB_Mansa
788,HR_Fatehabad,PB_Sangrur
789,HR_Fatehabad,RJ_Hanumangarh
790,HR_Gurugram,HR_Faridabad
791,HR_Gurugram,HR_Jhajjar
792,HR_Gurugram,HR_Nuh
793,HR_Gurugram,HR_Palwal
794,HR_Gurugram,HR_Rewari
795,HR_Hisar,HR_Bhiwani
796,HR_Hisar,HR_Fatehabad
797,HR_Hisar,HR_Jind
798,HR_Hisar,HR_Rohtak
799,HR_Hisar,RJ_Hanumangarh
800,HR_Jhajjar,HR_Charkhi Dadri
801,HR_Jhajjar,HR_Gurugram
802,HR_Jhajjar,HR_Mahendragarh
803,HR_Jhajjar,HR_Rewari
804,HR_Jhajjar,HR_Rohtak
805,HR_Jhajjar,HR_Sonipat
806,HR_Jind,HR_Fatehabad
807,HR_Jind,HR_Hisar
808,HR_Jind,HR_Kaithal
809,HR_Jind,HR_Karnal
810,HR_Jind,HR_Panipat
811,HR_Jind,HR_Rohtak
812,HR_Jind,HR_Sonipat
813,HR_Jind,PB_Patiala
814,HR_Jind,PB_Sangrur
815,HR_Kaithal,HR_Jind
816,HR_Kaithal,HR_Karnal
817,HR_Kaithal,HR_Kurukshetra
818,HR_Kaithal,PB_Patiala
819,HR_Karnal,HR_Jind
820,HR_Karnal,HR_Kaithal
821,HR_Karnal,HR_Kurukshetra
822,HR_Karnal,HR_Panipat
823,HR_Karnal,HR_Yamunanagar
824,HR_Karnal,UP_Saharanpur
825,HR_Karnal,UP_Shamli
826,HR_Kurukshetra,HR_Ambala
827,HR_Kurukshetra,HR_Kaithal
828,HR_Kurukshetra,HR_Karnal
829,HR_Kurukshetra,HR_Yamunanagar
830,HR_Kurukshetra,PB_Patiala
831,HR_Mahendragarh,HR_Bhiwani
832,HR_Mahendragarh,HR_Charkhi Dadri
833,HR_Mahendragarh,HR_Jhajjar
834,HR_Mahendragarh,HR_Rewari
835,HR_Mahendragarh,RJ_Alwar
836,HR_Mahendragarh,RJ_Jaipur
837,HR_Mahendragarh,RJ_Jhunjhunu
838,HR_Mahendragarh,RJ_Sikar
839,HR_Nuh,HR_Gurugram
840,HR_Nuh,HR_Palwal
841,HR_Nuh,HR_Rewari
842,HR_Nuh,RJ_Alwar
843,HR_Nuh,RJ_Bharatpur
844,HR_Nuh,UP_Mathura
845,HR_Palwal,HR_Faridabad
846,HR_Palwal,HR_Gurugram
847,HR_Palwal,HR_Nuh
848,HR_Palwal,UP_Aligarh
849,HR_Palwal,UP_Gautam Buddha Nagar
850,HR_Palwal,UP_Mathura
851,HR_Panchkula,CH_Chandigarh
852,HR_Panchkula,HP_Sirmaur
853,HR_Panchkula,HP_Solan
854,HR_Panchkula,HR_Ambala
855,HR_Panchkula,PB_S.A.S. Nagar
856,HR_Panipat,HR_Jind
857,HR_Panipat,HR_Karnal
858,HR_Panipat,HR_Sonipat
859,HR_Panipat,UP_Baghpat
860,HR_Panipat,UP_Shamli
861,HR_Rewari,HR_Gurugram
862,HR_Rewari,HR_Jhajjar
863,HR_Rewari,HR_Mahendragarh
864,HR_Rewari,HR_Nuh
865,HR_Rewari,RJ_Alwar
866,HR_Rohtak,HR_Bhiwani
867,HR_Rohtak,HR_Charkhi Dadri
868,HR_Rohtak,HR_Hisar
869,HR_Rohtak,HR_Jhajjar
870,HR_Rohtak,HR_Jind
871,HR_Rohtak,HR_Sonipat
872,HR_Sirsa,HR_Fatehabad
873,HR_Sirsa,PB_Bathinda
874,HR_Sirsa,PB_Mansa
875,HR_Sirsa,PB_Sri Muktsar Sahib
876,HR_Sirsa,RJ_Hanumangarh
877,HR_Sonipat,HR_Jhajjar
878,HR_Sonipat,HR_Jind
879,HR_Sonipat,HR_Panipat
880,HR_Sonipat,HR_Rohtak
881,HR_Sonipat,UP_Baghpat
882,HR_Yamunanagar,HP_Sirmaur
883,HR_Yamunanagar,HR_Ambala
884,HR_Yamunanagar,HR_Karnal
885,HR_Yamunanagar,HR_Kurukshetra
886,HR_Yamunanagar,UP_Saharanpur
887,JH_Bokaro,JH_Dhanbad
888,JH_Bokaro,JH_Giridih
889,JH_Bokaro,JH_Hazaribagh
890,JH_Bokaro,JH_Ramgarh
891,JH_Bokaro,WB_Purulia
892,JH_Chatra,BR_Gaya
893,JH_Chatra,JH_Hazaribagh
894,JH_Chatra,JH_Latehar
895,JH_Chatra,JH_Palamu
896,JH_Chatra,JH_Ranchi
897,JH_Deoghar,BR_Banka
898,JH_Deoghar,BR_Jamui
899,JH_Deoghar,JH_Dumka
900,JH_Deoghar,JH_Giridih
901,JH_Deoghar,JH_Jamtara
902,JH_Dhanbad,JH_Bokaro
903,JH_Dhanbad,JH_Giridih
904,JH_Dhanbad,JH_Jamtara
905,JH_Dhanbad,WB_Paschim Bardhaman
906,JH_Dhanbad,WB_Purulia
907,JH_Dumka,BR_Banka
908,JH_Dumka,JH_Deoghar
909,JH_Dumka,JH_Godda
910,JH_Dumka,JH_Jamtara
911,JH_Dumka,JH_Pakur
912,JH_Dumka,WB_Birbhum
913,JH_East Singhbhum,OR_Mayurbhanj
914,JH_East Singhbhum,WB_Jhargram
915,JH_East Singhbhum,WB_Purulia
916,JH_Garhwa,BR_Rohtas
917,JH_Garhwa,JH_Latehar
918,JH_Garhwa,JH_Palamu
919,JH_Garhwa,UP_Balrampur
920,JH_Garhwa,UP_Sonbhadra
921,JH_Giridih,BR_Jamui
922,JH_Giridih,BR_Nawada
923,JH_Giridih,JH_Bokaro
924,JH_Giridih,JH_Deoghar
925,JH_Giridih,JH_Dhanbad
926,JH_Giridih,JH_Hazaribagh
927,JH_Giridih,JH_Jamtara
928,JH_Giridih,JH_Koderma
929,JH_Godda,BR_Banka
930,JH_Godda,BR_Bhagalpur
931,JH_Godda,JH_Dumka
932,JH_Godda,JH_Pakur
933,JH_Godda,JH_Sahibganj
934,JH_Gumla,CT_Jashpur
935,JH_Gumla,JH_Khunti
936,JH_Gumla,JH_Latehar
937,JH_Gumla,JH_Lohardaga
938,JH_Gumla,JH_Ranchi
939,JH_Gumla,JH_Simdega
940,JH_Gumla,UP_Balrampur
941,JH_Hazaribagh,BR_Gaya
942,JH_Hazaribagh,JH_Bokaro
943,JH_Hazaribagh,JH_Chatra
944,JH_Hazaribagh,JH_Giridih
945,JH_Hazaribagh,JH_Koderma
946,JH_Hazaribagh,JH_Ramgarh
947,JH_Hazaribagh,JH_Ranchi
948,JH_Jamtara,JH_Deoghar
949,JH_Jamtara,JH_Dhanbad
950,JH_Jamtara,JH_Dumka
951,JH_Jamtara,JH_Giridih
952,JH_Jamtara,WB_Birbhum
953,JH_Jamtara,WB_Paschim Bardhaman
954,JH_Khunti,JH_Gumla
955,JH_Khunti,JH_Ranchi
956,JH_Khunti,JH_Simdega
957,JH_Khunti,JH_West Singhbhum
958,JH_Koderma,BR_Gaya
959,JH_Koderma,BR_Nawada
960,JH_Koderma,JH_Giridih
961,JH_Koderma,JH_Hazaribagh
962,JH_Latehar,JH_Chatra
963,JH_Latehar,JH_Garhwa
964,JH_Latehar,JH_Gumla
965,JH_Latehar,JH_Lohardaga
966,JH_Latehar,JH_Palamu
967,JH_Latehar,JH_Ranchi
968,JH_Latehar,UP_Balrampur
969,JH_Lohardaga,JH_Gumla
970,JH_Lohardaga,JH_Latehar
971,JH_Lohardaga,JH_Ranchi
972,JH_Pakur,JH_Dumka
973,JH_Pakur,JH_Godda
974,JH_Pakur,JH_Sahibganj
975,JH_Pakur,WB_Birbhum
976,JH_Pakur,WB_Murshidabad
977,JH_Palamu,BR_Gaya
978,JH_Palamu,BR_Rohtas
979,JH_Palamu,JH_Chatra
980,JH_Palamu,JH_Garhwa
981,JH_Palamu,JH_Latehar
982,JH_Palamu,MH_Aurangabad
983,JH_Ramgarh,JH_Bokaro
984,JH_Ramgarh,JH_Hazaribagh
985,JH_Ramgarh,JH_Ranchi
986,JH_Ramgarh,WB_Purulia
987,JH_Ranchi,JH_Chatra
988,JH_Ranchi,JH_Gumla
989,JH_Ranchi,JH_Hazaribagh
990,JH_Ranchi,JH_Khunti
991,JH_Ranchi,JH_Latehar
992,JH_Ranchi,JH_Lohardaga
993,JH_Ranchi,JH_Ramgarh
994,JH_Ranchi,WB_Purulia
995,JH_Sahibganj,BR_Bhagalpur
996,JH_Sahibganj,BR_Katihar
997,JH_Sahibganj,JH_Godda
998,JH_Sahibganj,JH_Pakur
999,JH_Sahibganj,WB_Malda
1000,JH_Sahibganj,WB_Murshidabad
1001,JH_Simdega,CT_Jashpur
1002,JH_Simdega,JH_Gumla
1003,JH_Simdega,JH_Khunti
1004,JH_Simdega,JH_West Singhbhum
1005,JH_Simdega,OR_Sundargarh
1006,JH_West Singhbhum,JH_Khunti
1007,JH_West Singhbhum,JH_Simdega
1008,JH_West Singhbhum,OR_Kendujhar
1009,JH_West Singhbhum,OR_Mayurbhanj
1010,JH_West Singhbhum,OR_Sundargarh
1011,JK_Anantnag,JK_Doda
1012,JK_Anantnag,JK_Ganderbal
1013,JK_Anantnag,JK_Kishtwar
1014,JK_Anantnag,JK_Kulgam
1015,JK_Anantnag,JK_Pulwama
1016,JK_Anantnag,JK_Ramban
1017,JK_Anantnag,JK_Shopiyan
1018,JK_Anantnag,JK_Srinagar
1019,JK_Anantnag,LA_Kargil
1020,JK_Bandipora,JK_Baramulla
1021,JK_Bandipora,JK_Ganderbal
1022,JK_Bandipora,JK_Kupwara
1023,JK_Bandipora,JK_Srinagar
1024,JK_Bandipora,LA_Kargil
1025,JK_Baramulla,JK_Bandipora
1026,JK_Baramulla,JK_Budgam
1027,JK_Baramulla,JK_Kupwara
1028,JK_Baramulla,JK_Punch
1029,JK_Baramulla,JK_Srinagar
1030,JK_Budgam,JK_Baramulla
1031,JK_Budgam,JK_Kulgam
1032,JK_Budgam,JK_Pulwama
1033,JK_Budgam,JK_Punch
1034,JK_Budgam,JK_Shopiyan
1035,JK_Budgam,JK_Srinagar
1036,JK_Doda,HP_Chamba
1037,JK_Doda,JK_Anantnag
1038,JK_Doda,JK_Kathua
1039,JK_Doda,JK_Kishtwar
1040,JK_Doda,JK_Ramban
1041,JK_Doda,JK_Udhampur
1042,JK_Ganderbal,JK_Anantnag
1043,JK_Ganderbal,JK_Bandipora
1044,JK_Ganderbal,JK_Srinagar
1045,JK_Ganderbal,LA_Kargil
1046,JK_Jammu,JK_Rajouri
1047,JK_Jammu,JK_Reasi
1048,JK_Jammu,JK_Samba
1049,JK_Jammu,JK_Udhampur
1050,JK_Kathua,HP_Chamba
1051,JK_Kathua,JK_Doda
1052,JK_Kathua,JK_Samba
1053,JK_Kathua,JK_Udhampur
1054,JK_Kathua,PB_Pathankot
1055,JK_Kishtwar,HP_Chamba
1056,JK_Kishtwar,HP_Lahaul and Spiti
1057,JK_Kishtwar,JK_Anantnag
1058,JK_Kishtwar,JK_Doda
1059,JK_Kishtwar,LA_Kargil
1060,JK_Kulgam,JK_Anantnag
1061,JK_Kulgam,JK_Budgam
1062,JK_Kulgam,JK_Punch
1063,JK_Kulgam,JK_Rajouri
1064,JK_Kulgam,JK_Ramban
1065,JK_Kulgam,JK_Reasi
1066,JK_Kulgam,JK_Shopiyan
1067,JK_Kupwara,JK_Bandipora
1068,JK_Kupwara,JK_Baramulla
1069,JK_Pulwama,JK_Anantnag
1070,JK_Pulwama,JK_Budgam
1071,JK_Pulwama,JK_Shopiyan
1072,JK_Pulwama,JK_Srinagar
1073,JK_Punch,JK_Baramulla
1074,JK_Punch,JK_Budgam
1075,JK_Punch,JK_Kulgam
1076,JK_Punch,JK_Rajouri
1077,JK_Punch,JK_Reasi
1078,JK_Rajouri,JK_Jammu
1079,JK_Rajouri,JK_Kulgam
1080,JK_Rajouri,JK_Punch
1081,JK_Rajouri,JK_Reasi
1082,JK_Ramban,JK_Anantnag
1083,JK_Ramban,JK_Doda
1084,JK_Ramban,JK_Kulgam
1085,JK_Ramban,JK_Reasi
1086,JK_Ramban,JK_Udhampur
1087,JK_Reasi,JK_Jammu
1088,JK_Reasi,JK_Kulgam
1089,JK_Reasi,JK_Punch
1090,JK_Reasi,JK_Rajouri
1091,JK_Reasi,JK_Ramban
1092,JK_Reasi,JK_Udhampur
1093,JK_Samba,JK_Jammu
1094,JK_Samba,JK_Kathua
1095,JK_Samba,JK_Udhampur
1096,JK_Shopiyan,JK_Anantnag
1097,JK_Shopiyan,JK_Budgam
1098,JK_Shopiyan,JK_Kulgam
1099,JK_Shopiyan,JK_Pulwama
1100,JK_Srinagar,JK_Anantnag
1101,JK_Srinagar,JK_Bandipora
1102,JK_Srinagar,JK_Baramulla
1103,JK_Srinagar,JK_Budgam
1104,JK_Srinagar,JK_Ganderbal
1105,JK_Srinagar,JK_Pulwama
1106,JK_Udhampur,JK_Doda
1107,JK_Udhampur,JK_Jammu
1108,JK_Udhampur,JK_Kathua
1109,JK_Udhampur,JK_Ramban
1110,JK_Udhampur,JK_Reasi
1111,JK_Udhampur,JK_Samba
1112,KA_Bagalkote,CT_Bijapur
1113,KA_Bagalkote,KA_Belagavi
1114,KA_Bagalkote,KA_Gadag
1115,KA_Bagalkote,KA_Koppal
1116,KA_Bagalkote,KA_Raichur
1117,KA_Ballari,AP_Anantapur
1118,KA_Ballari,AP_Kurnool
1119,KA_Ballari,KA_Chitradurga
1120,KA_Ballari,KA_Davanagere
1121,KA_Ballari,KA_Gadag
